,Artist,Song,Lyrics,Genre
36,Ray Charles,http://www.songlyrics.com/ray-charles/sweet-memories-lyrics/,"My world is like a river as dark as it is deep
Night after night the past slips in and gathers all my sleep
My days are just and endless stream of emptiness to me
Filled only by the fleeting moments of her memories

Sweet memories
Sweet memories

She slipped into the silence of my dreams again last night
Wandering from room to room, she's turning on each light
Her laughter spills like water from the river to the sea
And I'm swept away from sadness clinging to her memories

Sweet memories
Sweet memories",Soul/R&B
37,Ray Charles,http://www.songlyrics.com/ray-charles/seven-spanish-angels-lyrics/,"He looked down into her brown eyes
And said ""Say a prayer for me""
She threw her arms around him
Whispered ""God will keep us free""

They could hear the riders comin'
He said ""This is my last fight
If they take me back to Texas
They won't take me back alive""

There were seven Spanish Angels
At the altar of the sun
They were prayin' for the lovers
In the valley of the gun

When the battle stopped and the smoke cleared
There was thunder from the throne
And seven Spanish Angels
Took another Angel home

She reached down and picked the gun up
That lay smokin' in his hand
She said, ""Father please forgive me
I can't make it without my man""

And she knew the gun was empty
And she knew she couldn't win
But her final prayer was answered
When the rifles fired again

There were seven Spanish Angels
At the altar of the sun
They were prayin' for the lovers
In the valley of the gun

When the battle stopped and the smoke cleared
There was thunder from the throne
And seven Spanish Angels
Took another Angel home

There were seven Spanish Angels
At the altar of the sun
They were prayin' for the lovers
In the valley of the gun

When the battle stopped and the smoke cleared
There was thunder from the throne
Seven Spanish Angels
Took another Angel home

All right, y'all help me now

There were seven Spanish Angels
At the altar of the sun
They were prayin' for the lovers
In the valley of the gun

When the battle stopped and the smoke cleared
There was thunder from the throne
And seven Spanish Angels
Took another Angel home",Soul/R&B
38,Ray Charles,http://www.songlyrics.com/ray-charles/crying-time-lyrics/,"Oh, it's crying time again, you're gonna leave me
I can see that far away look in your eyes
I can tell by the way you hold me darlin', ooh
That it won't be long before it's crying time

Now they say that absence makes the heart grow fonder
(Fonder)
And that tears are only rain to make love grow
Well, my love for you could never grow no stronger
(Stronger)
If I lived to be a hundred years old

Oh, it's crying time again, you're gonna leave me
I can see that far away look in your eyes
I can tell by the way you hold me darlin', yeah now
That it won't be long before it's crying time

Now you say you've found someone that you love better
(Better)
That's the way it's happened every time before
And as sure as the sun comes up tomorrow
('Morrow)
Crying time will start when you walk out the door

Oh, it's crying time again, you're gonna leave me
I can see that far away look in your eyes
I can tell by the way you hold me darlin', alright now
That it won't be long before it's crying time
(That it won't be long before it's crying time)",Soul/R&B
39,Ray Charles,http://www.songlyrics.com/ray-charles/a-song-for-you-lyrics/,"I've been so many places in my life and time
I've sung a lot of songs, I've made some bad rhymes
I've acted out my life in stages, with ten thousand people watching
But we're alone now and I'm singin' this song for you

I know your image of me is what I hope to be, baby
I've treated you unkindly but girl can't you see
There's no one more important to me
So darling can't you please see through me
'Cause we're alone now and I'm singin' my song for you

You taught me precious secrets of the truth, withholdin' nothin'
But you came out in front and I was hiding, yeah
But now I'm so much better so if my words don't come together
Listen to the melody 'cause my love's in there hiding

I love you in a place where there's no space or time
I love you for my life, 'cause you're a friend of mine
And when my life is over, remember when we were together
We were alone and I was singin' my song for you

I love you in a place where there's no space or time
I've loved you for my life, yes, you're a friend of mine
And when my life is over, remember when we were together
We were alone and I was singin' my song for you, yes

We were alone and I was singin' this song for you, baby
We were alone and I was singin' my song
Singin' my song, singin' my song, singin' my song
Singin' my song",Soul/R&B
40,Ray Charles,http://www.songlyrics.com/ray-charles/the-snow-is-falling-lyrics/,"The Snow Is Falling

Snow is falling, falling on the cold cold ground
Snow is falling, baby, falling on the cold cold ground
Gloom and misery, gloom and misery all around

I used to be so happy now all I do is cry
I used to be so happy now all I do is cry
Gonna buy myself a coffin, well I'm gonna lay right down and die

Well people if I die tomorrow, who's gonna cry for me
People if I die tomorrow, who's gonna cry for me
Well, I ain't got nothing but these blues and misery

I guess you better come on and get me, ain't got nothing to lose
I guess you better come on and get me, ain't got nothing to lose
I don't feel like living life ain't nothing but the blues",Soul/R&B
41,Ray Charles,http://www.songlyrics.com/ray-charles/busted-lyrics/,"Ray Charles
Miscellaneous
Busted



My bills are all due and the baby needs shoes and I'm busted
Cotton is down to a quarter a pound, but I'm busted
I got a cow that went dry and a hen that won't lay
A big stack of bills that gets bigger each day
The county's gonna haul my belongings away cause I'm busted.

I went to my brother to ask for a loan cause I was busted
I hate to beg like a dog without his bone, but I'm busted
My brother said there ain't a thing I can do,
My wife and my kids are all down with the flu,
And I was just thinking about calling on you 'cause I'm busted.

Well, I am no thief, but a man can go wrong when he's busted
The food that we canned last summer is gone and I'm busted
The fields are all bare and the cotton won't grow,
Me and my family got to pack up and go,
But I'll make a living, just where I don't know cause I'm busted.

I'm broke, no bread, I mean like nothing,",Soul/R&B
42,Ray Charles,http://www.songlyrics.com/ray-charles/christmas-time-2-lyrics/,"Ray Charles
Miscellaneous
Christmas Time (2)
Christmas time 
comes once a year
Christmas time's 
the time that all should bring 
good cheer
once a year

Oh, christmas bells
they keep ringin'
little children
are singin'
Waiting for
dear old Santa
to bring all the toys
for girls and boys

  christmas time
  comes once a year
  christmas time's
  the time that all should bring 
  good cheer
  once a year

  christmas cards
  to send away
  to the ones
  who brought us
  still our friends
  once a year

  christmas bells
  they keep ringin'
  little children
  are singin'
  Waiting for
  dear old Santa
  to bring all the toys
  for girls and boys

  ding-a-ling-a-ling
  the christmas bells will ring  
  ding-a-ling-a-ling
  the day has come
  it's christmas time
  once a year

  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling
  ding-a-ling-a-ling",Soul/R&B
43,Ray Charles,http://www.songlyrics.com/ray-charles/ellie-my-love-lyrics/,"There were times, I left your heart in pain
Time again, I've turned and walked away
I get to where I'm going just to find
Won't be happy in this world
If you're not by my side
Ellie, my love so sweet

My heart told me to break away
Now I'm out here far away
Wish that I could hold you in the night
Then I'd wake up to a morning
That is warm and bright
Ellie, my love so sweet

Smile for me, won't you baby?
Forever you'll be on my mind
Drink with me, won't you baby?
We're gonna make it right this time

There's no one else like you
Anything you want, I'll do
Ellie, my love so sweet
Ellie, my love so sweet

My heart told me to break away
Now I'm here so far away
Wish that I could hold you in the night
Then I'd wake up to a morning
That is warm and bright
Ellie, my love so sweet

Smile for me, won't you, baby?
Forever you'll be on my mind
Drink with me, won't you, baby?
We're gonna make it right this time

There's no one else like you
Anything you want, I'll do
Ellie, my love so sweet
Ellie, my love so sweet

Smile for me, won't you, baby?
Forever you'll be on my mind
Drink with me, won't you, baby?
We're gonna make it right this time

There's no one else like you
Anything you want, I'll do
Ellie, my love so sweet
Ellie, my love so sweet",Soul/R&B
44,Ray Charles,http://www.songlyrics.com/ray-charles/come-rain-or-come-shine-lyrics/,"I'm gonna love you
Like no one's loved you
Come rain or come shine

High as a mountain
Deep as a river
Come rain or come shine

I guess when you met me
It was just one of those things
But don't ever bet me
'Cause I'm gonna be true, well, if you let me

You're gonna love me
Like no one's loved me
Come rain or come shine

Happy together
Unhappy together
And wouldn't that be fine

Days may be cloudy or sunny, yeah
We're in or we're out of the money, yeah
But I'm with you always
I'm with you rain or shine

You're gonna love me
Like nobody's loved me
Come rain or come shine

Happy together
Unhappy together
And wouldn't that be fine

Days may be cloudy or sunny, yeah
We're in or we're out of the money, yeah
I'm with you always
I'm with you rain or shine, yeah",Soul/R&B
45,Ray Charles,http://www.songlyrics.com/ray-charles/unchain-my-heart-lyrics/,"Ray Charles
Miscellaneous
Unchain My Heart



Unchain my heart, baby let me be
Unchain my heart 'cause you don't care about me
You've got me sewed up like a pillow case
but you let my love go to waste so
Unchain my heart, oh please, please set me free

Unchain my heart, baby let me go
Unchain my heart, 'cause you don't love me no more
Ev'ry time I call you on the phone
Some fella tells me that you're not at home so
Unchain my heart, oh please, please set me free

I'm under your spell like a man in a trance
But I know darn well, that I don't stand a chance so
Unchain my heart, let me go my way
Unchain my heart, you worry me night and day
Why lead me through a life of misery
when you don't care a bag of beans for me
So unchain my heart, oh please, please set me free



I'm under your spell like a man in a trance
But I know darn well, that I don't stand a chance so
Unchain my heart, let me go my way
Unchain my heart, you worry me night and day
Why lead me through a life of misery
when you don't care a bag of beans for me
So unchain my heart, please, please set me free
(please set me free)
Oh won't you set me free
(please set me free)
Woah, set me free
(please set me free)
Woowow, set me free little darlin
(please set me free)
Oh won't you set me free",Soul/R&B
46,Ray Charles,http://www.songlyrics.com/ray-charles/a-fool-for-you-lyrics/,"I know you told me
Such a long time ago
That you didn't want me
You didn't love me no more

I want to know
Oh, what makes me be
Do you believe me, child?
I'm a  fool for you
Oh no, I'm a fool for you

I know you told me
You didn't want me 'round
And I know
You got a man way 'cross town

So I know it's something
Oh, what makes me be
Do you believe me, child
I'm a fool for you
Oh, I'm a fool for you

Did you ever wake up in the morning
Oh, just about the break of day
Reach over and feel the pillow
Where your baby used to lay?

Then you put on your crying
Like you never cried before, oh Lord
Yeah, you'll even cry so loud
You'll give the blues to your neighbor next door

Ever since you were five years old, baby
I've been a fool for you, little girl
Way down in my soul
I'm a little fool for you

So I know it's something
Oh, Lord
Yeah, I'm a fool for you
I'm a fool for you",Soul/R&B
47,Ray Charles,http://www.songlyrics.com/ray-charles/imagine-lyrics/,"Imagine there's no Heaven
It's easy if you try, yeah
No hell below us
Above us only sky

Yeah, imagine all the people
Livin', livin', livin' for today

Imagine there's no countries
It isn't hard to do, no, no, no, no
Nothin' to kill or die for, no, no, no, no
And no religion too

So you just imagine all the people
They just livin', livin', livin' life in peace

You may say that I'm a dreamer
But I'm not the only one
But you know, I hope someday you'll join us
And the whole wild world will live as one
There'll be, just the whole wild world live as one

Imagine no possessions
I wonder if you can
No need for greed or hunger
A brotherhood of man

Imagine all the people
Oh, there's a sharing, sharing, sharing all the world

You may say that I'm a dreamer
But I know one thing, I'm not the only one
I hope someday, you'll join us
And the whole wild world will live as one
The whole wild world will live as one
Whole wild world will live as one, yeah",Soul/R&B
48,Ray Charles,http://www.songlyrics.com/ray-charles/do-i-ever-cross-your-mind-lyrics/,"Do I ever cross your mind?
Darlin', do you ever see
Some situation, somewhere
Somehow triggers your memory, haa?

And do you ever wonder
What became of all the time?
Honey, do I ever, ever cross your mind?

Do you ever want to know?
Do all dreams go on endlessly
Or do they just run down somehow
And gradually become a custody?

Oh that melancholy jailer
For all the time, oh my
Do I ever, darlin'
Ever cross your mind?

Do I ever cross your mind?
Oh, uninvited
Or, when you're lonely
Or does it only happen to me

Darlin' do you ever want to know
What became of all the time?
I wanna know
Do I ever, ever cross your mind?
Oh baby, baby

Little darlin', do you ever wonder?
Do you ever wonder?
What became of all the time?
Please tell me
Do I ever, ever cross your mind?
Do I ever, ever cross your mind?",Soul/R&B
49,Ray Charles,http://www.songlyrics.com/ray-charles/am-i-blue-lyrics/,"Am I blue? Am I blue?
Ain't these tears
In these eyes telling you?

Am I blue? You'll be too
If your schemes like your dreams
Done fell through

Was a time, I was her only one
Now I am the sad and lonely one
Oh, yes I am

Was I gay 'til today?
Now she's gone and we're through
Am I blue?

Was a time, I was her only one
Now I am the sad and lonely one
I'm such a lonely one

Was I gay 'til today?
Now she's gone and we're through
Am I blue?",Soul/R&B
50,John Legend,http://www.songlyrics.com/john-legend/all-of-me-single-lyrics/,"[Verse 1: John Legend]
What would I do without your smart mouth
Drawing me in, and you kicking me out
Got my head spinning, no kidding, I can’t pin you down
What’s going on in that beautiful mind
I’m on your magical mystery ride
And I’m so dizzy, don’t know what hit me, but I’ll be
alright

[Bridge: John Legend]
My head’s under water
But I’m breathing fine
You’re crazy and I’m out of my mind

[Hook: John Legend]
‘Cause all of me
Loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me
I’ll give my all to you
You’re my end and my beginning
Even when I lose I’m winning
‘Cause I give you all of me
And you give me all of you

[Verse 2: John Legend]
How many times do I have to tell you
Even when you’re crying you’re beautiful too
The world is beating you down, I’m around through
every mood
You’re my downfall, you’re my muse
My worst distraction, my rhythm and blues
I can’t stop singing, it’s ringing, in my head for you

[Bridge: John Legend]

[Hook: John Legend]

Give me all of you

Cards on the table, we’re both showing hearts
Risking it all, though it’s hard

[Hook: John Legend]

I give you all of me
And you give me all of you",Soul/R&B
51,John Legend,http://www.songlyrics.com/john-legend/ordinary-people-lyrics/,"Girl I'm in love with you
This ain't the honeymoon
Past the infatuation phase

Right in the thick of love
At times we get sick of love
It seems like we argue every day

I know I misbehave
And you made your mistakes
And we both still got room left to grow

And though love sometimes hurts
I still put you first
And we'll make this thing work
But I think we should take it slow

We're just ordinary people
We don't know which way to go
â€~Cause we're ordinary people
Maybe we should take it slow

Take it slow
This time we'll take it slow
Take it slow
This time we'll take it slow

This ain't a movie no
No fairy tale conclusion y'all
It gets more confusing every day

Sometimes it's heaven sent
Then we head back to hell again
We kiss then we make up on the way

I hang up you call
We rise and we fall
And we feel like just walking away

As our love advances
We take second chances
Though it's not a fantasy
I still want you to stay

We're just ordinary people
We don't know which way to go
â€~Cause we're ordinary people
Maybe we should take it slow

Take it slow
This time we'll take it slow
Take it slow
This time we'll take it slow
Take it slow

Maybe we'll live and learn
Maybe we'll crash and burn
Maybe you'll stay, maybe you'll leave
Maybe you'll return

Maybe you'll never find
Maybe we won't survive
But maybe we'll grow
We never know, baby you and I

We're just ordinary people
We don't know which way to go, yeah hey
â€~Cause we're ordinary people
Maybe we should take it slow, hey hey

We're just ordinary people
We don't know which way to go
â€~Cause we're ordinary people
Maybe we should take it slow

Take it slow
This time we'll take it slow
Take it slow
This time we'll take it slow

Take it slow, slow
This time we'll take it slow
Take it slow
This time we'll take it slow",Soul/R&B
52,John Legend,http://www.songlyrics.com/john-legend/tonight-best-you-ever-had-lyrics/,"[feat. Ludacris]


Ain't this what you came for
Don't you wish you came, oh
Girl what you're playing for
Come on, let me kiss that
Ooh, I know you miss that
What's wrong, let me fix that
Twist that

Baby, tonight's the night I let you know
Baby, tonight's the night we lose control
Baby, tonight you need that, tonight believe that
Tonight I'll be the best you ever had

I don't wanna brag, but I'll be
The best you ever had

I don't wanna brag, but I'll be
The best you ever had

I hit you with the best flow,
Freestlying in the restroom
Til you blowing cigarette smoke
And now the bad's gone
So what we gon' do now
Fuck it, round two now
Work it out, then we cool down
Cool down

Baby, tonight's the night I let you know
Baby, tonight's the night we lose control
Baby, tonight you need that, tonight believe that
Tonight I'll be the best you ever had

I don't wanna brag, but I'll be
The best you ever had

I don't wanna brag, but I'll be
The best you ever had

[Ludacris:]
Luda, Listen
You ain't even gotta text me
Knowing me and you got that mental telepathy
Me be up at the spot, I'll be sending over the chauffeur
Rich nigga bread, stay popping like a toaster
Nobody come close to me and you together
Step under my umbrella, we'll make it through any weather
Except when I make it storm, sex in the greatest form
And hibernate under my body
Yep I keep it warmer than a chinchilla
She know I beat it up like the thriller in Manila
Flying my private jet to villas in Anguilla
Than throw you on a grill
Cause seven days a week you're my 5 course meal
Foreal

Baby, tonight's the night I let you know
Baby, tonight's the night we lose control
Baby, tonight you need that, tonight believe that
Tonight I'll be the best you ever had

I don't wanna brag, but I'll be
The best you ever had

I don't wanna brag, but I'll be
The best you ever had ",Soul/R&B
53,John Legend,http://www.songlyrics.com/john-legend/so-high-lyrics/,"Mmm, ooo

Baby, since the day you came into my life
You made me realize that we were born to fly
You showed me everyday new possibilities
You proved my fantasies, what love could really be

Let's go to a place only lovers go
To a spot that we've never known
To the top of a cloud we're floating away

Ooh, this feels so crazy, how this love is blazing
Baby, we're so high, walking on cloud nine
  (You got me up so high)
So high
  (My shoes are scraping the sky)
So high
  (You got me up so high)
Oh
(My shoes are scraping the sky)

Maybe later we could go up to the moon
Or sail among the stars before the night is through
And when morning comes we'll see the sun is not so far
And we can't get much closer to God than where we are

We'll go to a place only lovers go
To a spot that we've never known
To the top of the clouds we're floating way, yeah

Ooh, this feels so crazy, oh, this love is blazing
And baby, we're so high, walking on cloud nine
  (You got me up so high)
So high
  (My shoes are scraping the sky)
So high
  (You got me up so high)
Oh, yeah
  (My shoes are scraping the sky)

Ooh, yeah
Ooh ohh
Hey

Ooh, this feels so crazy, how this love is blazing
Baby, we're so high, walking on cloud nine
You got me up so high
You got me up so high
You got me up so high

My shoes are scraping the sky
You got me up so high
You got me up so high
You got me up so high
My shoes are scraping the sky

Ooh ooh, yeah
Mmm yeah, yeah
This is how love's supposed to be, yeah
This is how, this is how love's supposed to be, yeah
Let's go to the moon baby, ooh
Let's go to the moon baby, yeah
Let's go, go, let's go to the moon, baby
So high",Soul/R&B
54,John Legend,http://www.songlyrics.com/john-legend/everybody-knows-lyrics/,"It gets harder everyday but I can't seem to shake the pain
I'm trying to find the words to say, please say
It's written all over my face
I can't function the same when you're not here
I'm calling your name and no one's there

And I hope one day you'll see nobody has it easy
I still can't believe you found somebody new
But I wish you the best, I guess

'Cause everybody knows that nobody really knows
How to make it work or how to ease the hurt
We've heard it all before everybody knows just how to make it right
I wish we gave it one more try, one more try, one more try
'Cause everybody knows but nobody really knows

I don't care what the people say, they're probably lonely anyway
Baby don't fill up your head with he said, she said
It seems like you just don't know, don't know
The radio's on, you tuning me out
I'm trying to speak, you're turning me down

And I hope one day you'll see, nobody has it easy
I still can't believe you found somebody new
But I wish you the best, I guess

'Cause everybody knows that nobody really knows
How to make it work or how to ease the hurt
We've heard it all before everybody knows just how to make it right
I wish we gave it one more try, one more try, one more try, one more try
'Cause everybody knows but nobody really knows

Oh, I wish you'd understand
Oh, just an ordinary man
Wish that we had known
Everybody knows but nobody really knows

And I know one day you'll see nobody has it easy
I still can't believe you found somebody knew
I wish you the best, I guess

'Cause everybody knows that nobody really knows
How to make it work or how to ease the hurt
We've heard it all before everybody knows just how to make it right
I wish we gave it one more try, one more try, one more try, one more try
'Cause everybody knows but nobody really knows
Nobody really knows, nobody really knows",Soul/R&B
55,John Legend,http://www.songlyrics.com/john-legend/save-room-lyrics/,"Say that you'll stay a little
Don't say bye bye tonight
Say you'll be mine
Just a little of bit of love
Is worth a moment of your time

Knocking on your door just a little
So cold outside tonight
Let's get a fire burning
I know, I keep it burning right

If you stay
Won't you stay?
Stay

Save room for my love
Save room for a moment to be with me
Save room for my love, save a little
Save a little for me
Won't you save a little?
Save a little for me, oh

This just might hurt a little
Love hurts sometimes when you do it right
Don't be afraid of a little bit of pain
Pleasure is on the other side

Let down your guard just a little
I'll keep you safe in these arms of mine
Hold on to me pretty baby
You will see I can be all you need

If you stay
Won't you stay?
Stay

Save room for my love
Save room for a moment to be with me
Save room for my love save a little
Save a little for me
Won't you save a little?
Save a little for me, oh

Oh, come on
Make time to live a little
Don't let this moment slip by tonight
You'll never know what you're missing â€~til you try
I'll keep you satisfied

If you stay
Won't you stay?
Stay

Save room for my love
Save room for a moment to be with me
Save room for my love save a little
Save a little for me
Won't you save a little?
Save a little for me, oh

Save room for my love
Save room for a moment to be with me
Save room for my love save a little
Save a little for me
Won't you save a little?
Save a little for me, oh",Soul/R&B
56,John Legend,http://www.songlyrics.com/john-legend/i-love-you-love-lyrics/,"Hush my baby, don't you cry
I'll dry your eyes, fulfill your heart's desire
Let's go in, try again
Careful this time, broken promises linger in our mind

I'll give in completely, hearts break so easy
I know, believe me, oh I've tried
But my arms can hold you, my kiss console you
I'll come and love you tonight

And I, I love, I love, I love
Love hurts sometimes but this feels right
You, you love, you love, you love
Though you've been burned you still return

Come and share my house, my home
And all I own I'd love to give to you
Aren't you tired of going along this lonely road?
It takes its toll on you

Give me your emotion, your heart's devotion
Give anything you like
And I'll give understanding, life's so demanding
I'm all you need to get by

And I, I love, I love, I love
Love hurts sometimes but this feels right
And you, you love, you love, you love
Though you've been burned you still return

I love, I love, I love
Love hurts sometimes but this feels right
And you, you love, you love, you love
Though you've been burned you still return
Still return, still return to love, keep coming back to love",Soul/R&B
57,John Legend,http://www.songlyrics.com/john-legend/this-time-lyrics/,"Ran into you yesterday
Memories rushed through my brain
It's starting to hit me, now you're not with me
I realized I made a mistake

I thought that I needed some space
But I just let love go to waste
It's so crystal clear now that I need you here now
I got to get you back today

This time I want it all, this time I want it all
Showing you all the cards, giving you all my heart
This time I'll take the chance, this time I'll be your man
I can be all you need, this time it's all of me

I hit the bar every night
Looking to score a good time
It's not like I planned it, we left empty handed
'Cause I'm still alone in my mind

Now what will it take to feel right
Can I come see you tonight?
Is there someone new now, what can I do now?
'Cause I need you back by my side

This time I want it all, this time I want it all
I'm showing you all the cards, giving you all my heart
This time I'll take the chance, this time I'll be your man
I can be all you need, this time is all of me

Last time I wasn't sure, this time I will give you more
I'm more mature, I'll show you
Last time I didn't know, I messed up and let you go
I need you, don't say no

Lying alone in this room
All that is missing is you
Pick up the phone
Won't you come home?

This time I want it all, this time I want it all
I'm showing you all the cards, giving you all my heart
This time I'll take the chance, this time I'll be your man
I can be all you need, this time is all of me, all of me, yeah",Soul/R&B
58,John Legend,http://www.songlyrics.com/john-legend/who-do-we-think-we-are-lyrics/,"(feat. Rick Ross)


[Intro: John Legend]
Who do we think we are?
Baby, tell me, who do we think we are?

[Verse 1: John Legend]
We made a lot of magic
It’s the only way we know
Let’s keep the night fantastic
Light it up, tell me more, explore
We love, we love, we love the stars
We could fall so hard
The drinks, the minks, the jewels, the house, the cars
Why’d we ball so hard?
Yeah, I’m not afraid to fly
Here we are, in the air, barely breathing
And we’re not afraid to die

[Hook: John Legend]
Yeah, I’m no afraid to fly
Here we are, in the air, barely breathing
And we’re not afraid to die
Who do we think we are?
Baby, tell me, who do we think we are?
Who do we think we are?
Baby, tell me, who do we think we are?

[Bridge: John Legend]
We’ve got a lot of nerve, girl
We walk around here like we own this place

[Verse 2: Rick Ross]
See my jewels dripping on my Timberlands
Stepping like a criminal, success is so imminent
Pink champagne, black Rolls Royce
Eggplant double breasted suit from Tom Ford
Bon voyage, left haters in the fog
Look up in the sky, bet you recognize a boss
Look into my eyes as I fantasize for us
Still actin’ shy like this is summer class crush
Money comin’ fast, I’m never in a rush, no
Plus another twenty in the tuck
Send me in a truck, another forty on the wrist
Quarter-mill on my mind got me livin’ like I pitch
Dodging Robin Givens, balling like I’m Roger Clemens
Still in the game, uniform all linen
She get Chanel, ski trips to 'Vel
Only the highest grade, like trees that I inhale

[Hook]

[Outro: John Legend]
Who do we think we are?
I don’t know about y’all, but I feel good tonight
There’s something in the air tonight
You know, everyone needs someone to look up to
Why shouldn't it be us?
Who do we think we are?
Tell me, who do we think we are?
Who do we think we are?
Tell me, who do we think we are?
This is our song – our song for the future",Soul/R&B
59,John Legend,http://www.songlyrics.com/john-legend/green-light-lyrics/,"Give me the Greenlight
Give me just one night
I'm ready to go right now
I'm ready to go right now

I'm ready to go right now
I'm ready to go right now

I see you move, I'm checking your smile
Working your back like it's going out of style
Shake just a little bit faster
Shake just a little now girl
Dying to meet you, so let's mess around
I've got an obsession of us getting down
Come just a little bit closer
I just need permission so just...

Give me the greenlight
Give me just one night
I'm ready to go right now
I'm ready to go right now
We can go all night
Give me the greenlight
I'm ready to go right now
I'm ready to go right now

I want your green greenlight
But if it's what it seems like
Then we can get it moving baby
Cause we know it's gonna be right

I'm ready to go right now
I'm ready to go right now

[Andre 3000:]
I want your green redlight
I wanna see what you dance like
But if I can be your buddy
Help you study and get your head right

[John Legend:]
I'm ready to go right now
I'm ready to go right now

Do I have a girlfriend... technically no.
If you'll be my girlfriend then I'll make it so
You'll be my only true lover
No competition, no others
Baby it's just the thrill of the chase
But I've got a feeling that I'm winning this race!
Baby I'm in much closer
I just need permission so...

[John Legend:]
Give me the greenlight...
Give me just one night.
I'm ready to go right now!
I'm ready to go right now
We can go all night
Give me the greenlight
I'm ready to go right now
I'm ready to go right now

[Andre 3000:]
I want your green greenlight
But if it's what it seems like
Then we can get it moving baby
Cause we know it's gonna be right

[John Legend:]
I'm ready to go right now
I'm ready to go right now

[Andre 3000:]
I want your green redlight
I wanna see what you dance like
But if I can be your buddy
Help you study and get your head right

[Andre 3000:]
So I went hard like Madusa staring at me
I told her let's go, let's blow this lame nigga factory
She said, What type of girl do you think I are
The kind that you meet in a bar
You think you can get whatever you want cause you some kinda star
No I'm a comet
I just want you woman
Hey, If I were you then It would be me that I go home with
3, the one and only
One thing you ain't considered
I heard you when you told your girl ""ooo he can get it""
Admit it
You did it
Let's hop a cab and split it
I'm kiddin
We both going to where you livin
HA, I got you gigglin like I'm piglet
Oh that's the ticket
I hope you are more like anita baker than robin givens
No, I don't know that lady so let me quit it
I'm just style freein, freestylin with ya'll soundin you
That's just what I'm telling you
Should be in bed with you
Like I've been in jail for two
Years and then they let me loose

[Chorus]

[Andre 3000:]
You got you one legend
Sometimes you gotta step from behind the piano
And let em know what's going on
Even stevie wonder got down sometimes
I'm ready to go",Soul/R&B
60,John Legend,http://www.songlyrics.com/john-legend/stay-with-you-lyrics/,"We've been together for a while now we're growing stronger everyday now
It feels so good and there is no doubt I will stay with you
As each morning brings sunrise and the flowers bloom in springtime
On my lovin' you can rely and I'll stay with you

Oh I'll stay with you through the ups and the downs
Oh I'll stay with you when no one else is around
When the dark clouds arrive I will stay by your side
I know we'll be alright I will stay with you

Though relationships can get old have a tendency to grow cold
We have something like miracle yeah, and I'll stay with you

Oh I'll stay with you through the ups and the downs
Yes I'll stay with you when no one else is around
When the dark clouds arrive I will stay by your side
I know we'll be alright I will stay with you

There will be heartaches and pains
Yes it will but through it all, we will remain, hey
In this life, we all know friends may come, and they may go
Through the years I know I will stay
In the end I know that we'll find love so beautiful and divine
And we'll be lovers for lifetime, yeah and I'll stay with you

Oh I will stay with you through the ups and the downs
Oh I'll stay with you when no one else is around
And when the dark clouds arrive I will stay by your side
I know we'll be alright I will stay with you
Yeahh everything will be fine yeah and I will stay with you
Through the end of time I will stay with you",Soul/R&B
61,John Legend,http://www.songlyrics.com/john-legend/we-loved-it-lyrics/,"feat. Seal
[Seal]
Come sweetly, stab me through the shadow of an open door
Wait quietly now, take us to the helplessness of it all
And I wonder as I watch you slip away somehow
Wonder if the only thing that's left is love
Wonder if I ever will wait
Will I ever love again?
Will I ever love again?
[John Legend]
Oh, lie to me
Lie to me, tell me I'm not wasting time
Yeah, yeah
Oh, oh, convince me you miss me
Your heart still beats as fast as mine
Tell me lies
We loved it, loved it even more than we knew
We lost it, and I don't even know what to do
Tell me what to do
Cause I wonder why it had to slip away somehow
I wonder if you'll ever wanna see me now
I wonder if I'll ever be the same
Will I ever love again?
Will I ever love again?
Oh, you eyes haunt me, taunt me, pierce straight through my heart again
Will it ever end?
Cause I
[Seal + John Legend]
Wonder as I watch you slip away somehow
I wonder if you ever wanna see me now
I wonder if I'll ever wait
Will I ever love again?
Will I ever love again?
[John Legend]
We loved it
We loved it
We lost it
We lost it",Soul/R&B
62,John Legend,http://www.songlyrics.com/john-legend/angel-interlude-lyrics/,"(feat. Stacy Barthe)


[John Legend:]
If I could, I'd give you the world
Wrap it all around you
Won't be satisfied with just a piece of this heart
My angel, oh angel
You're my angel, oh angel

[Stacy Barthe:]
Oh, dreams are dreams
Some dreams come true
I found a real dream, baby when I found you
You're so strong but tender too
You're my angel ",Soul/R&B
